Datetime,Forecasted_AEP_MW
2018-08-30 10:00:00,14214.922184467316
2018-08-30 11:00:00,15058.951822757721
2018-08-30 12:00:00,15849.418972611427
2018-08-30 13:00:00,16579.19839292765
2018-08-30 14:00:00,17049.848973512653
2018-08-30 15:00:00,17478.59187972546
2018-08-30 16:00:00,17857.8043473959
2018-08-30 17:00:00,18101.824045419697
2018-08-30 18:00:00,18147.90255749226
2018-08-30 19:00:00,18050.807760953907
2018-08-30 20:00:00,17812.419294118885
2018-08-30 21:00:00,17466.10385859013
2018-08-30 22:00:00,16950.67091917992
2018-08-30 23:00:00,16213.892079234125
2018-08-31 00:00:00,15290.852319836617
2018-08-31 01:00:00,14249.35452669859
2018-08-31 02:00:00,13175.492281615734
2018-08-31 03:00:00,12217.0609113276
2018-08-31 04:00:00,11595.359493494034
2018-08-31 05:00:00,11437.383072689176
2018-08-31 06:00:00,11654.789728671312
2018-08-31 07:00:00,12118.230306744576
2018-08-31 08:00:00,12801.039899528027
2018-08-31 09:00:00,13585.62897759676
2018-08-31 10:00:00,14363.514940798283
2018-08-31 11:00:00,15171.359380483627
2018-08-31 12:00:00,15885.61761778593
2018-08-31 13:00:00,16520.671719193462
2018-08-31 14:00:00,17067.30742299557
2018-08-31 15:00:00,17540.597373068336
2018-08-31 16:00:00,17950.07566738129
2018-08-31 17:00:00,18162.481520175937
2018-08-31 18:00:00,18254.829677701
2018-08-31 19:00:00,18194.1040096283
2018-08-31 20:00:00,18064.156362533573
2018-08-31 21:00:00,17777.097077131275
2018-08-31 22:00:00,17316.84117496014
2018-08-31 23:00:00,16653.222237944607
2018-09-01 00:00:00,15784.456674695015
2018-09-01 01:00:00,14728.041353464127
2018-09-01 02:00:00,13678.487624526024
2018-09-01 03:00:00,12781.019398331642
2018-09-01 04:00:00,12234.282845258713
2018-09-01 05:00:00,12152.875152796507
2018-09-01 06:00:00,12440.607727140188
2018-09-01 07:00:00,12911.335865616798
2018-09-01 08:00:00,13601.226758033037
2018-09-01 09:00:00,14396.365870416164
2018-09-01 10:00:00,15222.472672343254
2018-09-01 11:00:00,16033.789208352566
2018-09-01 12:00:00,16753.930319786075
2018-09-01 13:00:00,17319.41811394692
2018-09-01 14:00:00,17760.166885733608
2018-09-01 15:00:00,18117.839870095257
2018-09-01 16:00:00,18415.740932345394
2018-09-01 17:00:00,18536.597738027576
2018-09-01 18:00:00,18512.18645167351
2018-09-01 19:00:00,18387.700032711033
2018-09-01 20:00:00,18177.743376493458
2018-09-01 21:00:00,17875.338673949245
2018-09-01 22:00:00,17448.497977077965
2018-09-01 23:00:00,16822.85167193413
2018-09-02 00:00:00,15989.516858696938
